comp_id,market,address,sale_date,sale_price,bedrooms,bathrooms,square_feet,unit_count,cap_rate,price_per_unit,distance_miles,condition_score,source,confidence,notes
SC-0792,"Jacksonville, FL",991 Fixture Sale Ave,2020-12-15,781800.0,1,2,3124,1,0.0524,781800.0,9.53,8.1,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0793,"San Antonio, TX",992 Fixture Sale Ave,2021-01-15,1909800.0,32,16,12872,8,0.0819,238725.0,0.64,6.9,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0794,"Raleigh, NC",993 Fixture Sale Ave,2022-02-15,153600.0,3,2,884,1,0.0773,153600.0,6.32,8.3,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0795,"Cleveland, OH",994 Fixture Sale Ave,2023-03-15,2792000.0,16,12.0,23272,8,0.0611,349000.0,4.11,4.7,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0796,"Phoenix, AZ",995 Fixture Sale Ave,2024-04-15,1055000.0,4,6.0,4372,4,0.0618,263750.0,8.26,4.2,synthetic_fixture,0.58,Synthetic sale comp for v5 UI and validation workflows.
SC-0797,"Tampa, FL",996 Fixture Sale Ave,2025-05-15,1316800.0,16,6.0,5556,4,0.0665,329200.0,2.34,6.0,synthetic_fixture,0.68,Synthetic sale comp for v5 UI and validation workflows.
SC-0798,"Kansas City, MO",997 Fixture Sale Ave,2026-06-15,382800.0,8,5.0,2264,2,0.0873,191400.0,7.56,6.4,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0799,"Columbus, OH",998 Fixture Sale Ave,2020-07-15,4986900.0,24,24,18896,8,0.0854,623362.5,9.24,8.1,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0800,"Charlotte, NC",999 Fixture Sale Ave,2021-08-15,307900.0,2,2.5,1243,1,0.0691,307900.0,1.96,4.8,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0801,"Atlanta, GA",1000 Fixture Sale Ave,2022-09-15,243400.0,3,2,1428,1,0.0472,243400.0,5.54,9.2,synthetic_fixture,0.56,Synthetic sale comp for v5 UI and validation workflows.
SC-0802,"Indianapolis, IN",1001 Fixture Sale Ave,2023-10-15,1699000.0,32,24,14384,8,0.0826,212375.0,4.68,5.1,synthetic_fixture,0.91,Synthetic sale comp for v5 UI and validation workflows.
SC-0803,"Dallas, TX",1002 Fixture Sale Ave,2024-11-15,5914700.0,16,16,21912,8,0.0869,739337.5,7.57,9.4,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0804,"Jacksonville, FL",1003 Fixture Sale Ave,2025-12-15,1559200.0,12,12,9180,4,0.0585,389800.0,9.61,9.3,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0805,"San Antonio, TX",1004 Fixture Sale Ave,2026-01-15,3653600.0,8,16,13176,8,0.0652,456700.0,2.33,8.5,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0806,"Raleigh, NC",1005 Fixture Sale Ave,2020-02-15,664200.0,16,4,2820,4,0.063,166050.0,5.7,8.7,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0807,"Cleveland, OH",1006 Fixture Sale Ave,2021-03-15,235600.0,8,6,1442,2,0.0909,117800.0,6.39,9.2,synthetic_fixture,0.83,Synthetic sale comp for v5 UI and validation workflows.
SC-0808,"Phoenix, AZ",1007 Fixture Sale Ave,2022-04-15,149500.0,1,1.5,936,1,0.068,149500.0,5.34,4.1,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0809,"Tampa, FL",1008 Fixture Sale Ave,2023-05-15,1261800.0,8,4,7104,4,0.0772,315450.0,7.7,5.8,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0810,"Kansas City, MO",1009 Fixture Sale Ave,2024-06-15,316300.0,3,2.5,1184,1,0.0604,316300.0,4.87,9.0,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0811,"Columbus, OH",1010 Fixture Sale Ave,2025-07-15,476000.0,4,2,2919,1,0.0461,476000.0,1.68,4.9,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0812,"Charlotte, NC",1011 Fixture Sale Ave,2026-08-15,360000.0,3,1.5,2520,1,0.0536,360000.0,3.77,4.8,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0813,"Atlanta, GA",1012 Fixture Sale Ave,2020-09-15,518700.0,1,1,2009,1,0.0539,518700.0,1.65,6.6,synthetic_fixture,0.58,Synthetic sale comp for v5 UI and validation workflows.
SC-0814,"Indianapolis, IN",1013 Fixture Sale Ave,2021-10-15,2391600.0,12,4,11856,4,0.0788,597900.0,1.31,9.4,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0815,"Dallas, TX",1014 Fixture Sale Ave,2022-11-15,640600.0,1,3,2873,1,0.0462,640600.0,7.51,8.5,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0816,"Jacksonville, FL",1015 Fixture Sale Ave,2023-12-15,141700.0,1,2,713,1,0.0795,141700.0,3.8,5.8,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0817,"San Antonio, TX",1016 Fixture Sale Ave,2024-01-15,398400.0,2,2.5,1585,1,0.0641,398400.0,6.29,8.3,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0818,"Raleigh, NC",1017 Fixture Sale Ave,2025-02-15,3958700.0,16,24,24728,8,0.0669,494837.5,6.16,4.2,synthetic_fixture,0.91,Synthetic sale comp for v5 UI and validation workflows.
SC-0819,"Cleveland, OH",1018 Fixture Sale Ave,2026-03-15,742000.0,2,5.0,2858,2,0.091,371000.0,3.73,5.1,synthetic_fixture,0.86,Synthetic sale comp for v5 UI and validation workflows.
SC-0820,"Phoenix, AZ",1019 Fixture Sale Ave,2020-04-15,578500.0,4,6.0,4124,4,0.0674,144625.0,6.14,5.6,synthetic_fixture,0.58,Synthetic sale comp for v5 UI and validation workflows.
SC-0821,"Tampa, FL",1020 Fixture Sale Ave,2021-05-15,1637100.0,2,6,5784,2,0.0554,818550.0,4.36,7.2,synthetic_fixture,0.88,Synthetic sale comp for v5 UI and validation workflows.
SC-0822,"Kansas City, MO",1021 Fixture Sale Ave,2022-06-15,1153000.0,16,8,7672,4,0.0769,288250.0,2.03,7.6,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0823,"Columbus, OH",1022 Fixture Sale Ave,2023-07-15,1763600.0,6,4,6282,2,0.0898,881800.0,5.56,4.6,synthetic_fixture,0.56,Synthetic sale comp for v5 UI and validation workflows.
SC-0824,"Charlotte, NC",1023 Fixture Sale Ave,2024-08-15,4185900.0,8,16,24720,8,0.0629,523237.5,2.4,7.6,synthetic_fixture,0.92,Synthetic sale comp for v5 UI and validation workflows.
SC-0825,"Atlanta, GA",1024 Fixture Sale Ave,2025-09-15,4457100.0,32,20.0,20264,8,0.0817,557137.5,2.47,7.7,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0826,"Indianapolis, IN",1025 Fixture Sale Ave,2026-10-15,119200.0,2,1.5,732,1,0.0832,119200.0,6.95,6.9,synthetic_fixture,0.84,Synthetic sale comp for v5 UI and validation workflows.
SC-0827,"Dallas, TX",1026 Fixture Sale Ave,2020-11-15,548300.0,2,2,3034,1,0.0463,548300.0,7.29,7.6,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0828,"Jacksonville, FL",1027 Fixture Sale Ave,2021-12-15,172300.0,6,3.0,1446,2,0.0814,86150.0,5.51,6.4,synthetic_fixture,0.69,Synthetic sale comp for v5 UI and validation workflows.
SC-0829,"San Antonio, TX",1028 Fixture Sale Ave,2022-01-15,3019300.0,32,12.0,15528,8,0.0633,377412.5,7.41,6.6,synthetic_fixture,0.73,Synthetic sale comp for v5 UI and validation workflows.
SC-0830,"Raleigh, NC",1029 Fixture Sale Ave,2023-02-15,4738400.0,32,12.0,25456,8,0.0644,592300.0,0.39,5.1,synthetic_fixture,0.93,Synthetic sale comp for v5 UI and validation workflows.
SC-0831,"Cleveland, OH",1030 Fixture Sale Ave,2024-03-15,358300.0,2,1.5,2870,1,0.0539,358300.0,8.56,7.1,synthetic_fixture,0.56,Synthetic sale comp for v5 UI and validation workflows.
SC-0832,"Phoenix, AZ",1031 Fixture Sale Ave,2025-04-15,5100600.0,24,20.0,24624,8,0.0685,637575.0,6.35,6.6,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0833,"Tampa, FL",1032 Fixture Sale Ave,2026-05-15,672700.0,16,6.0,5068,4,0.064,168175.0,5.32,9.4,synthetic_fixture,0.62,Synthetic sale comp for v5 UI and validation workflows.
SC-0834,"Kansas City, MO",1033 Fixture Sale Ave,2020-06-15,505400.0,4,1,2435,1,0.0456,505400.0,7.77,8.9,synthetic_fixture,0.87,Synthetic sale comp for v5 UI and validation workflows.
SC-0835,"Columbus, OH",1034 Fixture Sale Ave,2021-07-15,2861300.0,16,20.0,22752,8,0.0726,357662.5,3.18,8.8,synthetic_fixture,0.69,Synthetic sale comp for v5 UI and validation workflows.
SC-0836,"Charlotte, NC",1035 Fixture Sale Ave,2022-08-15,2565600.0,8,20.0,14320,8,0.0707,320700.0,0.84,6.5,synthetic_fixture,0.6,Synthetic sale comp for v5 UI and validation workflows.
SC-0837,"Atlanta, GA",1036 Fixture Sale Ave,2023-09-15,508000.0,8,6,2226,2,0.0658,254000.0,2.25,4.2,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0838,"Indianapolis, IN",1037 Fixture Sale Ave,2024-10-15,374200.0,1,3,1782,1,0.0707,374200.0,8.52,8.9,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0839,"Dallas, TX",1038 Fixture Sale Ave,2025-11-15,4285200.0,8,16,20536,8,0.0872,535650.0,5.39,5.1,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0840,"Jacksonville, FL",1039 Fixture Sale Ave,2026-12-15,1041700.0,8,3.0,5816,2,0.0632,520850.0,1.91,5.2,synthetic_fixture,0.8,Synthetic sale comp for v5 UI and validation workflows.
SC-0841,"San Antonio, TX",1040 Fixture Sale Ave,2020-01-15,1226900.0,32,20.0,6568,8,0.059,153362.5,3.27,7.5,synthetic_fixture,0.89,Synthetic sale comp for v5 UI and validation workflows.
SC-0842,"Raleigh, NC",1041 Fixture Sale Ave,2021-02-15,1187800.0,4,12,7772,4,0.0684,296950.0,5.6,8.6,synthetic_fixture,0.63,Synthetic sale comp for v5 UI and validation workflows.
SC-0843,"Cleveland, OH",1042 Fixture Sale Ave,2022-03-15,3061500.0,24,12.0,11264,8,0.0656,382687.5,1.35,8.0,synthetic_fixture,0.88,Synthetic sale comp for v5 UI and validation workflows.
SC-0844,"Phoenix, AZ",1043 Fixture Sale Ave,2023-04-15,2600300.0,8,16,21864,8,0.082,325037.5,3.27,7.0,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0845,"Tampa, FL",1044 Fixture Sale Ave,2024-05-15,372600.0,1,2,2500,1,0.0835,372600.0,9.73,4.7,synthetic_fixture,0.73,Synthetic sale comp for v5 UI and validation workflows.
SC-0846,"Kansas City, MO",1045 Fixture Sale Ave,2025-06-15,1290300.0,6,5.0,4576,2,0.0729,645150.0,2.83,8.0,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0847,"Columbus, OH",1046 Fixture Sale Ave,2026-07-15,768100.0,2,2.5,2734,1,0.0556,768100.0,8.09,5.9,synthetic_fixture,0.88,Synthetic sale comp for v5 UI and validation workflows.
SC-0848,"Charlotte, NC",1047 Fixture Sale Ave,2020-08-15,1793000.0,4,12,9492,4,0.0595,448250.0,0.24,9.0,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0849,"Atlanta, GA",1048 Fixture Sale Ave,2021-09-15,1857300.0,4,8,6944,4,0.0658,464325.0,3.01,9.3,synthetic_fixture,0.6,Synthetic sale comp for v5 UI and validation workflows.
SC-0850,"Indianapolis, IN",1049 Fixture Sale Ave,2022-10-15,4342600.0,24,20.0,21512,8,0.0611,542825.0,1.34,9.0,synthetic_fixture,0.8,Synthetic sale comp for v5 UI and validation workflows.
SC-0851,"Dallas, TX",1050 Fixture Sale Ave,2023-11-15,419400.0,8,5.0,2626,2,0.0664,209700.0,6.14,7.1,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0852,"Jacksonville, FL",1051 Fixture Sale Ave,2024-12-15,752400.0,16,10.0,5452,4,0.0739,188100.0,0.53,7.7,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0853,"San Antonio, TX",1052 Fixture Sale Ave,2025-01-15,346100.0,4,5.0,2252,2,0.0787,173050.0,9.29,7.1,synthetic_fixture,0.8,Synthetic sale comp for v5 UI and validation workflows.
SC-0854,"Raleigh, NC",1053 Fixture Sale Ave,2026-02-15,3612800.0,16,12.0,12760,8,0.0842,451600.0,6.7,7.3,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0855,"Cleveland, OH",1054 Fixture Sale Ave,2020-03-15,487300.0,3,2.5,2166,1,0.0755,487300.0,7.42,5.0,synthetic_fixture,0.71,Synthetic sale comp for v5 UI and validation workflows.
SC-0856,"Phoenix, AZ",1055 Fixture Sale Ave,2021-04-15,528600.0,12,10.0,4220,4,0.0625,132150.0,2.76,7.1,synthetic_fixture,0.76,Synthetic sale comp for v5 UI and validation workflows.
SC-0857,"Tampa, FL",1056 Fixture Sale Ave,2022-05-15,603900.0,2,4,3044,2,0.0841,301950.0,5.84,6.3,synthetic_fixture,0.73,Synthetic sale comp for v5 UI and validation workflows.
SC-0858,"Kansas City, MO",1057 Fixture Sale Ave,2023-06-15,322300.0,2,2,1432,2,0.0793,161150.0,1.57,6.4,synthetic_fixture,0.88,Synthetic sale comp for v5 UI and validation workflows.
SC-0859,"Columbus, OH",1058 Fixture Sale Ave,2024-07-15,727700.0,16,4,3392,4,0.0584,181925.0,7.85,7.1,synthetic_fixture,0.88,Synthetic sale comp for v5 UI and validation workflows.
SC-0860,"Charlotte, NC",1059 Fixture Sale Ave,2025-08-15,193200.0,4,2.5,892,1,0.0617,193200.0,6.69,8.8,synthetic_fixture,0.67,Synthetic sale comp for v5 UI and validation workflows.
SC-0861,"Atlanta, GA",1060 Fixture Sale Ave,2026-09-15,417800.0,2,5.0,3436,2,0.0866,208900.0,8.71,8.7,synthetic_fixture,0.6,Synthetic sale comp for v5 UI and validation workflows.
SC-0862,"Indianapolis, IN",1061 Fixture Sale Ave,2020-10-15,2009900.0,8,4,7684,4,0.0878,502475.0,3.22,8.5,synthetic_fixture,0.6,Synthetic sale comp for v5 UI and validation workflows.
SC-0863,"Dallas, TX",1062 Fixture Sale Ave,2021-11-15,4885800.0,32,12.0,24296,8,0.0477,610725.0,7.76,5.1,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0864,"Jacksonville, FL",1063 Fixture Sale Ave,2022-12-15,2269700.0,16,12,8916,4,0.0867,567425.0,0.55,6.5,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0865,"San Antonio, TX",1064 Fixture Sale Ave,2023-01-15,1015400.0,16,4,3876,4,0.055,253850.0,9.14,4.0,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0866,"Raleigh, NC",1065 Fixture Sale Ave,2024-02-15,145700.0,2,1.5,791,1,0.091,145700.0,9.94,9.0,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0867,"Cleveland, OH",1066 Fixture Sale Ave,2025-03-15,1374500.0,8,4,6112,2,0.0516,687250.0,4.37,7.8,synthetic_fixture,0.69,Synthetic sale comp for v5 UI and validation workflows.
SC-0868,"Phoenix, AZ",1067 Fixture Sale Ave,2026-04-15,486100.0,8,4,2976,2,0.0487,243050.0,9.96,4.1,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0869,"Tampa, FL",1068 Fixture Sale Ave,2020-05-15,2531900.0,32,16,17144,8,0.0619,316487.5,6.43,7.1,synthetic_fixture,0.9,Synthetic sale comp for v5 UI and validation workflows.
SC-0870,"Kansas City, MO",1069 Fixture Sale Ave,2021-06-15,1468000.0,8,16,11736,8,0.0864,183500.0,1.72,8.3,synthetic_fixture,0.75,Synthetic sale comp for v5 UI and validation workflows.
SC-0871,"Columbus, OH",1070 Fixture Sale Ave,2022-07-15,201800.0,1,2.5,1635,1,0.0884,201800.0,2.81,5.3,synthetic_fixture,0.9,Synthetic sale comp for v5 UI and validation workflows.
SC-0872,"Charlotte, NC",1071 Fixture Sale Ave,2023-08-15,271500.0,4,2.5,1248,1,0.0781,271500.0,3.02,8.3,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0873,"Atlanta, GA",1072 Fixture Sale Ave,2024-09-15,733400.0,3,2.5,3129,1,0.0697,733400.0,9.49,9.0,synthetic_fixture,0.81,Synthetic sale comp for v5 UI and validation workflows.
SC-0874,"Indianapolis, IN",1073 Fixture Sale Ave,2025-10-15,303900.0,8,5.0,1840,2,0.0511,151950.0,6.4,8.2,synthetic_fixture,0.82,Synthetic sale comp for v5 UI and validation workflows.
SC-0875,"Dallas, TX",1074 Fixture Sale Ave,2026-11-15,3001200.0,16,16,21352,8,0.0498,375150.0,7.97,6.3,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0876,"Jacksonville, FL",1075 Fixture Sale Ave,2020-12-15,95100.0,4,3,789,1,0.0587,95100.0,9.84,7.4,synthetic_fixture,0.61,Synthetic sale comp for v5 UI and validation workflows.
SC-0877,"San Antonio, TX",1076 Fixture Sale Ave,2021-01-15,1730800.0,24,12.0,13712,8,0.0507,216350.0,5.08,6.3,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0878,"Raleigh, NC",1077 Fixture Sale Ave,2022-02-15,5874300.0,8,12.0,20992,8,0.0584,734287.5,5.96,4.0,synthetic_fixture,0.79,Synthetic sale comp for v5 UI and validation workflows.
SC-0879,"Cleveland, OH",1078 Fixture Sale Ave,2023-03-15,2556500.0,4,8,12036,4,0.081,639125.0,8.31,8.1,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0880,"Phoenix, AZ",1079 Fixture Sale Ave,2024-04-15,785800.0,2,3.0,4502,2,0.0917,392900.0,2.31,5.1,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0881,"Tampa, FL",1080 Fixture Sale Ave,2025-05-15,608000.0,1,2.5,2614,1,0.0851,608000.0,2.24,9.2,synthetic_fixture,0.64,Synthetic sale comp for v5 UI and validation workflows.
SC-0882,"Kansas City, MO",1081 Fixture Sale Ave,2026-06-15,1441100.0,4,4,6398,2,0.0888,720550.0,5.44,8.3,synthetic_fixture,0.9,Synthetic sale comp for v5 UI and validation workflows.
SC-0883,"Columbus, OH",1082 Fixture Sale Ave,2020-07-15,378200.0,4,2,1568,2,0.0523,189100.0,1.72,7.5,synthetic_fixture,0.85,Synthetic sale comp for v5 UI and validation workflows.
SC-0884,"Charlotte, NC",1083 Fixture Sale Ave,2021-08-15,387000.0,2,1,2311,1,0.0907,387000.0,5.16,5.8,synthetic_fixture,0.65,Synthetic sale comp for v5 UI and validation workflows.
SC-0885,"Atlanta, GA",1084 Fixture Sale Ave,2022-09-15,2384100.0,8,10.0,11868,4,0.0749,596025.0,4.61,6.7,synthetic_fixture,0.69,Synthetic sale comp for v5 UI and validation workflows.
SC-0886,"Indianapolis, IN",1085 Fixture Sale Ave,2023-10-15,300300.0,3,1,2518,1,0.075,300300.0,9.33,6.1,synthetic_fixture,0.63,Synthetic sale comp for v5 UI and validation workflows.
SC-0887,"Dallas, TX",1086 Fixture Sale Ave,2024-11-15,1371600.0,12,6.0,9428,4,0.0511,342900.0,3.41,4.8,synthetic_fixture,0.91,Synthetic sale comp for v5 UI and validation workflows.
SC-0888,"Jacksonville, FL",1087 Fixture Sale Ave,2025-12-15,2601100.0,12,10.0,12732,4,0.0469,650275.0,5.18,9.5,synthetic_fixture,0.83,Synthetic sale comp for v5 UI and validation workflows.
SC-0889,"San Antonio, TX",1088 Fixture Sale Ave,2026-01-15,545600.0,4,2.5,2506,1,0.0762,545600.0,1.71,9.3,synthetic_fixture,0.62,Synthetic sale comp for v5 UI and validation workflows.
SC-0890,"Raleigh, NC",1089 Fixture Sale Ave,2020-02-15,5100600.0,16,20.0,19840,8,0.0716,637575.0,1.18,6.9,synthetic_fixture,0.69,Synthetic sale comp for v5 UI and validation workflows.
SC-0891,"Cleveland, OH",1090 Fixture Sale Ave,2021-03-15,598000.0,4,6,2280,2,0.088,299000.0,4.58,8.0,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0892,"Phoenix, AZ",1091 Fixture Sale Ave,2022-04-15,2017000.0,16,24,11024,8,0.0458,252125.0,4.25,9.0,synthetic_fixture,0.59,Synthetic sale comp for v5 UI and validation workflows.
SC-0893,"Tampa, FL",1092 Fixture Sale Ave,2023-05-15,4125900.0,32,16,24512,8,0.066,515737.5,8.03,8.6,synthetic_fixture,0.93,Synthetic sale comp for v5 UI and validation workflows.
SC-0894,"Kansas City, MO",1093 Fixture Sale Ave,2024-06-15,488700.0,2,1.5,2179,1,0.0902,488700.0,0.8,7.6,synthetic_fixture,0.77,Synthetic sale comp for v5 UI and validation workflows.
SC-0895,"Columbus, OH",1094 Fixture Sale Ave,2025-07-15,247600.0,2,2,991,1,0.0834,247600.0,3.36,6.1,synthetic_fixture,0.57,Synthetic sale comp for v5 UI and validation workflows.
SC-0896,"Charlotte, NC",1095 Fixture Sale Ave,2026-08-15,1136300.0,16,8,4352,4,0.0746,284075.0,1.51,8.4,synthetic_fixture,0.85,Synthetic sale comp for v5 UI and validation workflows.
SC-0897,"Atlanta, GA",1096 Fixture Sale Ave,2020-09-15,280100.0,4,2,1402,1,0.0762,280100.0,7.73,6.0,synthetic_fixture,0.86,Synthetic sale comp for v5 UI and validation workflows.
SC-0898,"Indianapolis, IN",1097 Fixture Sale Ave,2021-10-15,2591400.0,8,16,20800,8,0.0507,323925.0,1.34,5.8,synthetic_fixture,0.74,Synthetic sale comp for v5 UI and validation workflows.
SC-0899,"Dallas, TX",1098 Fixture Sale Ave,2022-11-15,358900.0,1,2,2427,1,0.0873,358900.0,8.88,8.6,synthetic_fixture,0.7,Synthetic sale comp for v5 UI and validation workflows.
SC-0900,"Jacksonville, FL",1099 Fixture Sale Ave,2023-12-15,1787900.0,32,24,12416,8,0.0876,223487.5,6.87,7.9,synthetic_fixture,0.9,Synthetic sale comp for v5 UI and validation workflows.
