deal_id,as_of_date,market,property_type,units,purchase_price,rehab_budget,monthly_rent,vacancy_rate,taxes_annual,insurance_annual,repairs_annual,capex_annual,management_rate,loan_amount,interest_rate,actual_year1_noi,actual_year1_occupancy,actual_3yr_appreciation,exit_status,notes
HD-0722,2018-Q2,"Raleigh, NC",duplex,2,455490,40000,1859.03,0.0816,6575.02,3764.53,4173.27,3488.82,0.08,278380.77,0.0646,854.78,0.894,0.0523,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0723,2019-Q3,"Cleveland, OH",triplex,3,858186,15000,2851.12,0.1029,18628.79,4291.61,4022.23,7367.5,0.08,619444.1,0.0637,-7073.09,0.8853,0.043,held,Synthetic fixture for model validation and backtesting examples.
HD-0724,2020-Q4,"Phoenix, AZ",fourplex,4,820205,5000,3961.39,0.0864,12169.04,5103.75,6788.32,8891.42,0.08,477640.78,0.0667,7699.53,0.9269,0.0423,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0725,2021-Q1,"Tampa, FL",small_multifamily,8,1064960,15000,6208.66,0.045,15240.15,7223.27,8862.06,13525.76,0.08,812919.9,0.0555,18233.25,0.9247,0.0562,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0726,2022-Q2,"Kansas City, MO",single_family,1,461169,90000,1290.26,0.0981,4908.3,1716.24,1503.99,2004.07,0.08,428635.7,0.0534,3073.01,0.8902,0.1956,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0727,2023-Q3,"Columbus, OH",duplex,2,641860,65000,2152.53,0.0451,13265.03,5994.52,3456.14,3773.21,0.08,550397.14,0.0505,-4123.05,0.9878,0.0265,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0728,2024-Q4,"Charlotte, NC",triplex,3,726600,65000,2624.83,0.0756,7810.86,3409.52,5917.01,7098.44,0.08,605908.79,0.0518,2914.93,0.9383,0.0981,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0729,2018-Q1,"Atlanta, GA",fourplex,4,765557,25000,2872.43,0.0964,9669.67,6526.02,4900.68,6757.08,0.08,443586.46,0.0661,808.44,0.8864,0.0725,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0730,2019-Q2,"Indianapolis, IN",small_multifamily,8,832724,15000,7904.86,0.0386,17725.1,7690.62,15387.03,12710.88,0.08,520501.63,0.078,28356.69,0.9309,0.0242,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0731,2020-Q3,"Dallas, TX",single_family,1,472150,25000,1250.45,0.0595,9882.1,4687.14,1954.86,2379.23,0.08,349635.52,0.0537,-5295.01,0.9027,0.1716,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0732,2021-Q4,"Jacksonville, FL",duplex,2,261675,40000,1390.86,0.0765,5152.69,1544.41,2589.15,4833.22,0.08,195514.24,0.0637,52.76,0.9408,0.0562,held,Synthetic fixture for model validation and backtesting examples.
HD-0733,2022-Q1,"San Antonio, TX",triplex,3,380766,25000,2511.45,0.0424,4104.14,2021.85,5508.61,7348.51,0.08,298172.05,0.0736,6811.53,0.9582,-0.0577,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0734,2023-Q2,"Raleigh, NC",fourplex,4,579520,25000,3371.79,0.101,10540.62,3214.17,8778.49,6373.62,0.08,462122.07,0.0752,4258.57,0.9349,0.1724,held,Synthetic fixture for model validation and backtesting examples.
HD-0735,2024-Q3,"Cleveland, OH",small_multifamily,8,438357,10000,5494.58,0.1152,7782.38,2290.13,8896.05,17617.52,0.08,322242.68,0.0583,15231.96,0.9134,0.1828,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0736,2018-Q4,"Phoenix, AZ",single_family,1,409593,5000,1038.98,0.087,7466.83,1536.91,1863.17,1881.41,0.08,288198.55,0.0567,-2151.94,0.9432,0.0791,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0737,2019-Q1,"Tampa, FL",duplex,2,463157,15000,1842.82,0.0886,7768.04,3257.01,2627.17,2500.58,0.08,368884.43,0.0786,2616.42,0.8974,0.0459,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0738,2020-Q2,"Kansas City, MO",triplex,3,700503,5000,3128.2,0.0912,9469.76,4264.37,3237.84,6934.42,0.08,524349.44,0.0775,7751.42,0.8921,0.1262,held,Synthetic fixture for model validation and backtesting examples.
HD-0739,2021-Q3,"Columbus, OH",fourplex,4,822139,10000,4158.84,0.0402,15648.09,4275.48,5378.66,6104.82,0.08,542262.43,0.0622,14540.35,0.947,0.0005,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0740,2022-Q4,"Charlotte, NC",small_multifamily,8,477844,15000,5111.71,0.1094,7630.29,4093.73,8435.53,19593.67,0.08,340295.39,0.0533,10656.67,0.9148,0.2051,held,Synthetic fixture for model validation and backtesting examples.
HD-0741,2023-Q1,"Atlanta, GA",single_family,1,279636,90000,1142.97,0.1002,4526.64,2169.15,1626.11,1479.36,0.08,220170.41,0.0542,1572.72,0.883,0.1779,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0742,2024-Q2,"Indianapolis, IN",duplex,2,389244,15000,1474.82,0.0973,8259.83,1453.63,1856.08,4809.14,0.08,231866.18,0.0621,-1671.77,0.8646,-0.0329,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0743,2018-Q3,"Dallas, TX",triplex,3,514322,5000,2030.14,0.1016,9010.19,2238.72,5810.21,3995.99,0.08,295769.89,0.0514,-993.02,0.86,0.1487,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0744,2019-Q4,"Jacksonville, FL",fourplex,4,858011,40000,3113.35,0.085,12084.75,7640.22,8412.1,8622.54,0.08,581718.17,0.0735,-4931.61,0.8961,0.0577,held,Synthetic fixture for model validation and backtesting examples.
HD-0745,2020-Q1,"San Antonio, TX",small_multifamily,8,1034190,25000,6204.97,0.0539,14770.61,5492.2,10385.54,16196.86,0.08,705967.62,0.0616,21154.84,0.9671,0.1383,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0746,2021-Q2,"Raleigh, NC",single_family,1,298565,25000,1103.26,0.0688,3588.01,1762.68,1688.41,1928.51,0.08,202700.58,0.0757,2781.12,0.9078,-0.0514,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0747,2022-Q3,"Cleveland, OH",duplex,2,733604,40000,1647.97,0.0874,11118.28,6015.34,3386.59,2543.78,0.08,562026.36,0.0573,-6022.01,0.8755,0.0214,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0748,2023-Q4,"Phoenix, AZ",triplex,3,847772,40000,2202.26,0.0937,15951.25,7346.39,4991.47,4202.48,0.08,621406.65,0.0596,-11243.03,0.94,0.0743,held,Synthetic fixture for model validation and backtesting examples.
HD-0749,2024-Q1,"Tampa, FL",fourplex,4,736380,65000,2666.5,0.0362,11604.77,3158.78,4705.26,9166.39,0.08,461709.36,0.0782,-262.25,0.9628,0.1078,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0750,2018-Q2,"Kansas City, MO",small_multifamily,8,1003660,25000,5768.91,0.072,12871.85,9527.55,14778.85,13887.75,0.08,711290.73,0.0613,8471.82,0.9428,-0.0375,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0751,2019-Q3,"Columbus, OH",single_family,1,828825,65000,1404.78,0.0751,9728.77,4679.67,1945.47,2493.9,0.08,682349.2,0.0544,-4852.47,0.9182,0.0622,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0752,2020-Q4,"Charlotte, NC",duplex,2,377652,25000,2016.65,0.0615,4320.25,3025.48,3305.65,2859.31,0.08,227117.79,0.0645,6470.68,0.9692,0.0251,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0753,2021-Q1,"Atlanta, GA",triplex,3,616714,65000,2096.0,0.0592,12858.26,3866.84,5763.16,4462.92,0.08,495202.12,0.0798,-5295.21,0.907,0.1125,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0754,2022-Q2,"Indianapolis, IN",fourplex,4,449825,5000,2902.1,0.0573,4646.78,3904.37,6888.98,8502.75,0.08,284691.72,0.0745,6468.19,0.9562,0.0032,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0755,2023-Q3,"Dallas, TX",small_multifamily,8,926403,10000,7138.01,0.1191,9437.64,8079.9,8840.71,9309.68,0.08,703389.64,0.0597,38561.05,0.9055,-0.0643,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0756,2024-Q4,"Jacksonville, FL",single_family,1,631070,65000,1162.79,0.0996,7654.91,3821.83,1983.49,2029.99,0.08,439671.28,0.0767,-3672.55,0.9278,-0.0565,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0757,2018-Q1,"San Antonio, TX",duplex,2,394185,65000,1990.7,0.1064,6419.82,2635.37,4009.1,3993.18,0.08,311473.53,0.0634,2440.38,0.922,-0.0724,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0758,2019-Q2,"Raleigh, NC",triplex,3,617798,65000,2753.58,0.1095,12953.91,2929.23,4271.66,7179.32,0.08,531866.07,0.0555,-250.17,0.8753,-0.0215,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0759,2020-Q3,"Cleveland, OH",fourplex,4,388679,15000,3238.84,0.0361,4877.67,2995.52,7193.37,6149.08,0.08,314473.9,0.0722,12173.12,0.9898,-0.0628,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0760,2021-Q4,"Phoenix, AZ",small_multifamily,8,923679,40000,6448.43,0.0752,18819.2,7739.33,16243.22,7688.88,0.08,536415.05,0.0785,13430.47,0.8914,0.1409,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0761,2022-Q1,"Tampa, FL",single_family,1,310228,5000,1045.44,0.0617,6251.89,1645.33,2093.61,1948.17,0.08,226842.59,0.06,-1178.16,0.9708,0.1899,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0762,2023-Q2,"Kansas City, MO",duplex,2,835354,65000,2360.51,0.1149,11896.49,7472.37,3675.0,2007.86,0.08,666046.72,0.0656,-2149.68,0.8487,-0.0548,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0763,2024-Q3,"Columbus, OH",triplex,3,893088,10000,2870.87,0.089,17814.97,8588.9,4006.89,5390.69,0.08,521148.92,0.0644,-7766.1,0.8781,-0.0542,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0764,2018-Q4,"Charlotte, NC",fourplex,4,384960,10000,2685.44,0.0852,8297.79,3265.88,8016.93,4992.17,0.08,251250.56,0.0517,2754.31,0.9346,-0.006,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0765,2019-Q1,"Atlanta, GA",small_multifamily,8,569182,15000,6608.66,0.0501,6161.7,3159.54,9730.76,9609.54,0.08,440018.02,0.0548,37642.36,0.9173,0.1293,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0766,2020-Q2,"Indianapolis, IN",single_family,1,557405,40000,1252.33,0.0795,11027.42,4440.15,1138.66,2419.46,0.08,408984.23,0.0541,-6454.93,0.9083,0.2181,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0767,2021-Q3,"Dallas, TX",duplex,2,522712,10000,2184.04,0.0819,9754.18,2743.28,3237.16,2474.31,0.08,319733.01,0.0576,4524.76,0.9161,0.0751,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0768,2022-Q4,"Jacksonville, FL",triplex,3,744943,40000,2751.43,0.091,15432.67,4168.27,3139.37,4422.64,0.08,594386.73,0.0542,444.68,0.884,0.021,held,Synthetic fixture for model validation and backtesting examples.
HD-0769,2023-Q1,"San Antonio, TX",fourplex,4,665394,15000,3326.16,0.0989,9786.02,4995.76,6924.02,8044.79,0.08,488604.28,0.0646,3030.36,0.8881,0.137,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0770,2024-Q2,"Raleigh, NC",small_multifamily,8,850639,15000,7488.88,0.0549,17992.55,8102.13,8407.98,12651.45,0.08,529730.41,0.0681,32022.34,0.9789,-0.0308,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0771,2018-Q3,"Cleveland, OH",single_family,1,810843,65000,1498.34,0.1177,15222.81,3522.54,1366.41,2435.86,0.08,677179.72,0.0592,-8713.96,0.874,0.1604,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0772,2019-Q4,"Phoenix, AZ",duplex,2,702961,5000,1840.46,0.0496,9136.98,3303.82,4201.73,3196.96,0.08,507290.1,0.0541,-539.15,0.9486,0.1527,held,Synthetic fixture for model validation and backtesting examples.
HD-0773,2020-Q1,"Tampa, FL",triplex,3,616456,5000,2853.04,0.0944,12863.48,4836.0,6191.66,6089.88,0.08,450868.14,0.0522,-1261.99,0.8976,0.1489,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0774,2021-Q2,"Kansas City, MO",fourplex,4,633001,15000,3840.55,0.0711,8938.01,2510.34,6334.53,8338.75,0.08,443802.06,0.0563,13781.6,0.9179,0.1504,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0775,2022-Q3,"Columbus, OH",small_multifamily,8,955814,90000,6475.79,0.0688,9562.45,4774.75,12799.44,7766.37,0.08,647825.01,0.0521,30349.19,0.914,-0.026,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0776,2023-Q4,"Charlotte, NC",single_family,1,590605,65000,1141.4,0.1165,8553.48,2694.95,1855.28,2234.77,0.08,430688.05,0.0517,-4487.14,0.9078,-0.0496,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0777,2024-Q1,"Atlanta, GA",duplex,2,232818,10000,1638.88,0.0676,3471.55,1550.55,4487.78,3085.45,0.08,176628.9,0.059,3903.38,0.957,0.1102,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0778,2018-Q2,"Indianapolis, IN",triplex,3,727142,40000,2650.56,0.0635,11601.78,4269.49,5999.08,7407.53,0.08,515744.71,0.0617,-1991.71,0.9724,-0.0349,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0779,2019-Q3,"Dallas, TX",fourplex,4,908820,15000,3935.44,0.0968,13554.92,3467.63,5177.6,4377.93,0.08,612135.07,0.0611,14437.63,0.8973,0.1259,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0780,2020-Q4,"Jacksonville, FL",small_multifamily,8,740529,90000,6522.63,0.0502,10100.45,2676.18,10835.88,15340.58,0.08,570597.63,0.0608,24530.37,0.9238,0.1416,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0781,2021-Q1,"San Antonio, TX",single_family,1,745972,5000,1047.86,0.0769,15370.99,4285.62,1541.24,1887.59,0.08,571728.71,0.0788,-14337.35,0.9198,0.1661,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0782,2022-Q2,"Raleigh, NC",duplex,2,300253,15000,1357.84,0.118,5191.85,2772.31,2869.36,4936.85,0.08,179100.25,0.0796,-2777.41,0.8567,0.0468,held,Synthetic fixture for model validation and backtesting examples.
HD-0783,2023-Q3,"Cleveland, OH",triplex,3,524335,65000,3065.07,0.1061,7673.46,2231.97,3504.9,3952.68,0.08,365232.31,0.066,14528.32,0.8838,-0.0069,held,Synthetic fixture for model validation and backtesting examples.
HD-0784,2024-Q4,"Phoenix, AZ",fourplex,4,785890,10000,3506.29,0.0985,15024.66,4164.86,7360.06,7469.58,0.08,604272.86,0.0714,805.6,0.9241,0.0422,held,Synthetic fixture for model validation and backtesting examples.
HD-0785,2018-Q1,"Tampa, FL",small_multifamily,8,566070,15000,6335.44,0.118,7435.94,2795.6,7402.42,11354.99,0.08,328104.76,0.0585,35197.14,0.8757,0.1681,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0786,2019-Q2,"Kansas City, MO",single_family,1,809144,15000,1417.81,0.0824,10889.75,4513.14,2051.68,1142.85,0.08,615225.04,0.0655,-4283.72,0.8981,-0.029,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0787,2020-Q3,"Columbus, OH",duplex,2,253833,65000,2048.45,0.0887,4136.78,1458.13,2381.14,4951.58,0.08,202431.55,0.0586,7170.68,0.8838,0.1224,held,Synthetic fixture for model validation and backtesting examples.
HD-0788,2021-Q4,"Charlotte, NC",triplex,3,868350,10000,3000.62,0.0703,16450.22,7280.27,3892.33,6271.45,0.08,683028.2,0.0614,-3138.15,0.8975,0.0335,held,Synthetic fixture for model validation and backtesting examples.
HD-0789,2022-Q1,"Atlanta, GA",fourplex,4,518909,10000,3516.2,0.0502,5743.56,4438.7,7712.98,6167.15,0.08,340595.56,0.0738,12430.5,0.9714,0.0998,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0790,2023-Q2,"Indianapolis, IN",small_multifamily,8,540770,65000,7667.31,0.0997,7100.89,3775.43,11592.34,18195.92,0.08,402117.18,0.0643,39716.33,0.8923,0.0548,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0791,2024-Q3,"Dallas, TX",single_family,1,188499,40000,1006.38,0.0908,3371.04,780.22,1712.22,1568.96,0.08,147656.51,0.0552,2216.62,0.9188,-0.0127,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0792,2018-Q4,"Jacksonville, FL",duplex,2,304416,40000,1605.92,0.0369,5153.02,1394.83,3551.39,3989.96,0.08,264829.93,0.0497,3094.88,0.9673,0.157,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0793,2019-Q1,"San Antonio, TX",triplex,3,457408,90000,2559.81,0.0965,5539.71,3004.76,5693.73,3658.97,0.08,317775.55,0.0511,6346.45,0.8831,0.0933,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0794,2020-Q2,"Raleigh, NC",fourplex,4,922552,25000,4345.58,0.1177,14302.13,3895.5,6982.44,5720.06,0.08,721689.56,0.0543,11272.92,0.9022,0.2087,held,Synthetic fixture for model validation and backtesting examples.
HD-0795,2021-Q3,"Cleveland, OH",small_multifamily,8,856085,90000,6263.62,0.0678,16419.33,8324.77,17093.6,14077.97,0.08,676103.39,0.069,10051.43,0.9307,0.1344,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-0796,2022-Q4,"Phoenix, AZ",single_family,1,247690,15000,1093.08,0.0966,2357.71,1509.99,2198.35,1906.83,0.08,171066.5,0.075,2511.04,0.9237,0.1741,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0797,2023-Q1,"Tampa, FL",duplex,2,337213,65000,1560.26,0.0639,7037.19,2924.01,2388.24,2110.8,0.08,280611.21,0.0514,1903.52,0.9567,0.0675,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0798,2024-Q2,"Kansas City, MO",triplex,3,614077,15000,2501.88,0.0733,7585.68,3248.13,2850.13,3372.1,0.08,421487.4,0.0499,9708.93,0.9112,0.0891,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0799,2018-Q3,"Columbus, OH",fourplex,4,455992,40000,3195.06,0.0724,5851.94,3800.36,7492.46,4537.77,0.08,306144.4,0.0617,11580.54,0.9343,-0.0716,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0800,2019-Q4,"Charlotte, NC",small_multifamily,8,585570,40000,5511.02,0.0782,11894.7,4016.61,12542.11,18720.05,0.08,483973.96,0.0702,9189.88,0.9117,0.0703,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0801,2020-Q1,"Atlanta, GA",single_family,1,693817,65000,1183.27,0.0499,14336.16,2492.55,2225.73,1447.79,0.08,471332.28,0.0564,-7445.09,0.9621,0.1534,held,Synthetic fixture for model validation and backtesting examples.
HD-0802,2021-Q2,"Indianapolis, IN",duplex,2,593818,25000,2235.66,0.112,11828.68,5342.79,3992.64,3477.18,0.08,372853.57,0.0557,-2885.01,0.9242,0.0395,held,Synthetic fixture for model validation and backtesting examples.
HD-0803,2022-Q3,"Dallas, TX",triplex,3,787064,5000,3237.75,0.107,12585.53,3161.17,6051.25,4843.84,0.08,530903.25,0.0571,5843.15,0.8713,-0.0252,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-0804,2023-Q4,"Jacksonville, FL",fourplex,4,768219,10000,3440.78,0.0819,7826.36,3637.59,8251.88,4007.48,0.08,589672.66,0.0662,9388.85,0.939,-0.0117,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-0805,2024-Q1,"San Antonio, TX",small_multifamily,8,930466,25000,7417.36,0.0393,17930.27,3698.47,12556.95,12856.3,0.08,630118.59,0.0523,32645.1,0.9662,0.0995,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-0806,2018-Q2,"Raleigh, NC",single_family,1,794970,25000,1407.68,0.1104,15188.81,3788.98,2028.07,1883.06,0.08,537029.94,0.049,-9894.46,0.9001,0.1004,refinanced,Synthetic fixture for model validation and backtesting examples.
